"% Associated Genes","% Common Gene","%Genes Cluster #","All Associated Genes","Associated Genes Found","CEREBRAL_DOWNSTRAM_INFO","CEREBRAL_DOWNSTRAM_INFO_ALL","CEREBRAL_LOCALIZATION_INFO","CEREBRAL_LOCALIZATION_INFO_ALL","Cluster","Common Genes","ENSEMBL_GENE_ID","GeneType","GOGroups","GOLevels","Group PValue","Group PValue Corrected with Bonferroni step down","ID","Input Gene ID","name","Nr. Genes","Ontology Source","OverViewTerm","selected","shared name","Term","Term PValue","Term PValue Corrected with Bonferroni step down","UniProtKB_AC","UNIQUE_ID"
"2.6200873851776123",,,"[ACKR3, ADAM9, ADCYAP1, ADIPOQ, ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, ADRB2, ADRB3, AGER, AGT, AGXT, AIDA, AKAP13, ALKAL1, ALKAL2, ALOX12B, ALOX15, AMH, ANGPT1, ANKS1B, APOA1, APOE, APP, ARHGAP8, ARHGEF5, ARHGEF7, ARL6IP5, ARRB1, ARRB2, ATP6AP2, AVP, AVPR1B, BCAR3, BIRC7, BMP2, BMP4, BMP7, BMPER, BRAF, BRAP, C3orf33, C5AR1, C6orf89, CALCR, CARD9, CASC2, CAV2, CAV3, CBLC, CCL19, CCL2, CCL21, CCL3, CCL5, CCM2, CCN1, CCN2, CCNA2, CCR1, CCR5, CD24, CD300A, CD4, CD40, CD44, CD74, CD81, CDK12, CDK5RAP3, CHI3L1, CHRFAM7A, CHRNA7, COPS5, CRKL, CTSH, CX3CL1, CXCL17, CYLD, DAB2IP, DACT1, DAG1, DAXX, DDT, DDTL, DEFB114, DIRAS1, DIRAS2, DKK1, DLG1, DNAJA1, DRD4, DSTYK, DUSP1, DUSP10, DUSP12, DUSP16, DUSP26, DUSP28, DUSP3, DUSP4, DUSP6, DUSP7, DVL2, DVL3, EDA2R, EDN1, EDN3, EGF, EGFR, EIF2AK2, EPGN, EPHA2, EPHA4, EPHA7, EPHB1, ERBB2, ERBB4, ERN1, ERP29, ETFA, ETFB, ETFDH, EZH2, EZR, F2R, F2RL1, FAM83D, FAS, FASN, FBLN1, FBXW7, FCRL3, FERMT2, FGA, FGB, FGF1, FGF10, FGF13, FGF16, FGF18, FGF19, FGF2, FGF21, FGF4, FGFR1, FGFR2, FGFR3, FGFR4, FGG, FKTN, FLT1, FLT4, FN1, FOXM1, FOXO1, FPR2, FSHR, FZD10, GADD45A, GADD45B, GADD45G, GAREM1, GAS6, GBA, GBAP1, GBP1, GCNT2, GDF15, GFRAL, GHRL, GLIPR2, GPER1, GPR183, GPR37, GPR37L1, GPR55, GPS2, GRM4, GSDME, GSTP1, HAND2, HDAC3, HGS, HIPK2, HLA-DRB1, HMGB1, HRAS, HSF1, HTR2A, HTR2B, HTR2C, HYAL2, ICAM1, IFNAR1, IGBP1, IGF1, IGF1R, IGF2, IGFBP6, IL11, IL18, IL1B, IL26, IL34, IL6, INAVA, INPP5K, INS, INSR, IQGAP1, IRAK3, ITGB1BP1, JCAD, KARS1, KCTD11, KDR, KIT, KLHL31, KSR1, LAX1, LBH, LEP, LGALS9, LIF, LILRA5, LILRB4, LILRP2, LMO3, LRRK2, LTBR, MADD, MAP2K1, MAP2K2, MAP2K3, MAP2K6, MAP2K7, MAP3K10, MAP3K11, MAP3K12, MAP3K13, MAP3K20, MAP3K4, MAP3K5, MAP3K6, MAP3K7, MAP4K1, MAP4K2, MAP4K4, MAPK1, MAPK11, MAPK13, MAPK14, MAPK15, MAPK3, MAPK8, MAPK8IP1, MAPK8IP2, MAPK9, MARVELD3, MBIP, MBL2, MBP, MDFIC, MECOM, MEF2A, MEF2C, MEN1, MFHAS1, MID1, MIF, MINK1, MST1R, MT3, MTURN, MYC, MYOC, NAIP, NCF1, NCOR1, NDRG4, NECAB2, NEK10, NF1, NLRP3, NOD2, NODAL, NOTCH1, NOTCH2, NPPA, NRG1, NRXN1, NTF3, NTRK1, NTRK3, OR2AT4, OSM, P2RY6, PAK1, PAK3, PAQR3, PDCD10, PDE8A, PDGFA, PDGFB, PDGFRA, PDGFRB, PDZD2, PELI2, PHB1, PHB2, PHLPP1, PIK3CG, PIK3R2, PIN1, PJA2, PKHD1, PKN1, PLA2G2A, PLA2G5, PLCB1, PLCE1, PLVAP, POU4F2, PPARG, PPEF2, PPIA, PPP3CA, PRDM11, PRG2, PRKCD, PRKCZ, PRMT1, PRXL2C, PSCA, PSMD10, PTEN, PTK2B, PTPN1, PTPN11, PTPN22, PTPN6, PTPRJ, PTPRR, PYCARD, QARS1, RAF1, RAMP3, RANBP9, RAP2A, RAPGEF2, RASGRP1, RASSF2, RELL1, RELL2, REN, RET, RIPK1, RNASE3, RNF41, RNU1-93P, ROBO1, ROCK1, RPS3, RRAS, RYK, S100A7, S100A8, S100A9, SASH1, SCG2, SCIMP, SEMA4C, SEMA6A, SEMA7A, SERPINB3, SERPINF2, SETX, SH3RF2, SH3RF3, SHC1, SLAMF1, SLC30A10, SLC9A3R1, SLX1A-SULT1A3, SMIM29, SMPD1, SNF8, SORD, SOS1, SOX2, SPHK1, SPRED1, SPRY2, SPRY3, STK25, STK38, STK39, STYX, SULT1A3, SYNJ2BP, SYT14P1, TANK, TAOK1, TAOK2, TAOK3, TDGF1, TDGF1P3, TEK, TGFA, TGFB1, TGFB2, TGFBR1, THBS1, THPO, TIMP3, TIRAP, TLR6, TLR9, TNF, TNFRSF11A, TNFSF11, TNIK, TNIP1, TPD52L1, TRAF2, TRAF4, TRAF6, TRAF7, TREM2, TRIB1, TRIB3, TRIM5, TSG101, UCHL1, ULK4, UNC5CL, VEGFA, VRK2, WDR54, WNK2, WNT16, WNT5A, WWC1, XDH, XIAP, YWHAE, YWHAZ, ZC3H12A, ZFP36, ZFP36L1, ZFP36L2, ZMYND11, ZNF622, ZNF675]","[CCNA2, DUSP1, FBXW7, MAPK1, MAPK3, MAPK8, MAPK9, MEF2C, MYC, NOTCH1, PPARG, PTEN]","","","","","","","","","[Group00]","[4, 5, 6]","{Group00=1.9206740927098215E-5}","{Group00=1.7286066834388392E-4}","GO:0000165","","MAPK%20cascade","12","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","TRUE","false","MAPK%20cascade","MAPK cascade","1.9206740927098215E-5","9.027168235736161E-4","","GO:0000165"
"3.1716418266296387",,,"[AAAS, ABCB1, ABRAXAS1, ABRAXAS2, ACVR1, ACVR1B, ADAM17, ADAMTS1, AFAP1L2, AIF1, AKAP8L, AKT1, AMBRA1, ANAPC15, ANGEL2, ANK3, ANKLE2, ANKRD17, ANKRD53, ANLN, APC, APLP2, APPL1, APPL2, ARHGEF10, ARL3, ARPP19, ARTN, ASAH2, ASNS, ATF2, ATM, ATRX, AURKB, BABAM1, BABAM2, BACH1, BANF1, BAZ1B, BBS4, BCCIP, BECN1, BLM, BMP4, BMP7, BOD1, BORA, BRCA1, BRCA2, BRCC3, BRD4, BRD7, BRIP1, BRSK1, BRSK2, BTG3, BUB1B, CACUL1, CASP2, CAV2, CCDC57, CCDC61, CCDC8, CCL2, CCNA2, CCNB1, CCND1, CCND2, CCNE1, CCNH, CCNO, CCNY, CCSAP, CD28, CDC14B, CDC23, CDC25B, CDC25C, CDC27, CDC6, CDC7, CDC73, CDCA5, CDCA8, CDK1, CDK14, CDK2AP2, CDK4, CDK5RAP2, CDK5RAP3, CDK7, CDK9, CDKN1A, CDKN1B, CDKN2A, CDKN2C, CDKN2D, CDT1, CENPA, CENPC, CENPCP1, CENPE, CENPF, CENPJ, CENPT, CENPW, CEP126, CEP192, CEP250, CEP55, CEP85, CEP97, CFH, CHAMP1, CHEK1, CHEK2, CHERP, CHFR, CHMP1A, CHMP1B, CHMP2A, CHMP2B, CHMP3, CHMP4A, CHMP4B, CHMP4C, CHMP5, CHMP6, CHMP7, CIB1, CIT, CKAP2, CLASP1, CLASP2, CLSPN, CLTC, CLTCL1, CNTROB, CPSF3, CRADD, CRLF3, CTDP1, CUL3, CUL7, CUL9, CYFIP1, CYLD, DACT1, DAPK3, DBF4B, DCDC1, DCTN1, DCTN2, DCUN1D3, DDB1, DDX3X, DEPDC1B, DHDDS, DIS3L2, DLG1, DONSON, DRG1, DSCC1, DTL, DUSP3, DYNC1H1, DYNC1LI1, E2F1, E2F3, E2F7, ECT2, EDN1, EDN3, EFHC1, EGF, EGFR, EIF4E, EIF4EBP1, EIF4G1, EML3, EML4, EPGN, ERCC2, ERCC3, ESPL1, FAM107A, FBXL15, FBXO31, FBXO5, FGF10, FHL1, FLNA, FOXA1, FOXC1, FOXM1, FOXN3, FSD1, FZR1, GAS1, GBF1, GDNF, GEM, GEN1, GJA1, GMNN, GNAI1, GOLGA2, GPNMB, GPSM2, HASPIN, HECA, HECW2, HINFP, HNRNPU, HPLH1, HSF1, HSPA1A, HSPA1B, HTT, HYAL1, ID2, IGF1, IGF2, IK, IL1A, IL1B, INCENP, INHBA, INIP, INO80, INS, INSR, INTS13, INTS3, IQGAP1, ITGB1, JADE1, JTB, KANK2, KAT2B, KAT5, KCNH5, KCNN4, KDM8, KIF11, KIF14, KIF18A, KIF18B, KIF20A, KIF22, KIF23, KIF25, KIF2A, KIF2C, KIF3B, KIF4A, KIF4B, KIFC1, KLF11, KLF4, KLHDC8B, KLHL18, KLHL22, KMT2E, KNSTRN, KNTC1, KPNB1, L3MBTL1, LATS1, LATS2, LCMT1, LGMN, LRP5, LSM10, LSM11, LSM14A, MACROH2A1, MAD1L1, MAD2L1, MAD2L1BP, MAP10, MAP1S, MAP3K20, MAP4, MAP9, MAPRE1, MASTL, MAU2, MBLAC1, MCIDAS, MDM2, MECP2, MEIS2, MIS12, MISP, MITD1, MKI67, MNAT1, MRNIP, MUC1, MYC, MYH10, NAA10, NAA50, NABP1, NABP2, NACC2, NAE1, NBN, NCAPD2, NCAPD3, NCAPG, NCAPH, NDC80, NDE1, NDRG1, NEK11, NEK2, NEK4, NEK6, NES, NIPBL, NKX3-1, NME6, NOP53, NPAT, NPC1, NPM2, NRDE2, NSFL1C, NSMCE2, NUDC, NUDT15, NUMA1, NUP62, NUSAP1, OBSL1, PABIR1, PAFAH1B1, PARP3, PCID2, PCNT, PDCD6IP, PDGFB, PDS5A, PDS5B, PDXP, PHB2, PHF13, PHF8, PIBF1, PIDD1, PIM2, PIM3, PINX1, PKD1, PKD2, PKN2, PLK1, PLK2, PLK3, PLK5, PMEPA1, POGZ, POLE, POLR1B, PPP1R10, PPP1R12A, PPP2CA, PRAP1, PRDM5, PRKCA, PRKD2, PRKDC, PROC, PSRC1, PTEN, PTGES2, PTPN3, PTPN6, RAB11A, RAB33B, RAB35, RAB6C, RACGAP1, RAD17, RAD51B, RAD51C, RAE1, RAN, RB1, RCC1, RCC2, RECQL5, REEP3, REEP4, RFPL1, RFWD3, RGCC, RHOA, RHOB, RHOC, RINT1, RIOK2, RNASE7, RNF103-CHMP3, RNF20, RNF40, RPA2, RPL26, RPS27L, RPS6KB1, RPTOR, RRM1, RRM2, RRM2B, RRS1, SASS6, SBDS, SCAF1, SCRIB, SDCBP, SDE2, SEH1L, SETD2, SETDB2, SETMAR, SGO1, SIRT1, SIRT7, SKA1, SKA2, SKA3, SLC6A4, SLC9A3R1, SLF1, SLF2, SLFN11, SMARCA5, SMC1A, SMC2, SMC3, SMC4, SMC5, SMOC2, SNX18, SNX33, SNX9, SON, SOX9, SPAG5, SPAM1, SPAST, SPC25, SPDL1, SPDYA, SPHK1, SPICE1, SPTBN1, SRA1, STAG1, STAG2, STAMBP, STIL, STMN1, STOX1, TACC3, TAF2, TAL1, TAOK1, TAOK2, TAOK3, TBCD, TBCE, TFAP4, TFDP1, TFDP3, TGFA, THAP1, TIPIN, TM4SF5, TMEM14B, TNFSF13B, TNKS, TOM1L1, TOM1L2, TP53, TP73, TPD52L1, TPR, TPX2, TRIM35, TRIM36, TRIM39, TRIP13, TTC28, TTL, TTLL12, TTN, TTR, UBD, UBE2C, UBE2E2, UBE2S, UBXN2B, UIMC1, UNC119, USH1C, USP16, USP2, USP21, USP22, USP3, USP37, USP47, USP8, VPS4A, VPS4B, VTA1, WAC, WDR62, WRAP73, XPC, XRCC2, XRCC3, ZFYVE19, ZNF207, ZNF268, ZNF324, ZNF365, ZNF367, ZNF655, ZPR1, ZW10, ZWILCH, ZWINT]","[AKT1, ATM, BRCA1, BRD4, CCNA2, CCNB1, CCNE1, CDK1, CDK4, CDKN1A, CDKN1B, CDKN2A, MECP2, MYC, PTEN, RPTOR, SIRT1]","","","","","","","","","[Group19, Group21]","[3]","{Group19=9.942293853056472E-6, Group21=8.058710421640022E-6}","{Group19=1.0936523238362118E-4, Group21=9.670452505968025E-5}","GO:0000278","","mitotic%20cell%20cycle","17","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","mitotic%20cell%20cycle","mitotic cell cycle","1.4799585891333007E-8","1.3171631443286376E-6","","GO:0000278"
"1.5768725872039795",,,"[A2M, ACIN1, ACOD1, ACVR1B, ACVR2A, ADAM10, ADAM17, ADAM8, ADGRE2, ADIPOQ, ADTRP, AGER, AHR, AIF1, AIM2, AKT1, ALPK1, AMBRA1, AMH, ANKRD17, ANO6, ANXA1, AP1G1, APCS, APOA1, APOA2, APOD, APP, AQP3, ARG1, ARRB2, ATM, AXL, B2M, BAG6, BANF1, BAX, BCAR1, BCL10, BCL2, BCL6, BLK, BLNK, BMP4, BPI, BPIFB1, BST1, BST2, BTK, BTN3A1, C10orf99, C1QA, C1QB, C1QBP, C1QC, C2, C3, C3AR1, C4A, C4B, C4BPA, C4BPB, C5, C5AR1, C5AR2, C6, C8A, CACTIN, CADM1, CALCA, CALR, CAMK1D, CAMK4, CARD11, CARD9, CASP6, CASP8, CAV1, CCL1, CCL19, CCL2, CCL20, CCL21, CCL25, CCL28, CCL3, CCL4, CCL5, CCL7, CCN3, CCR1, CCR2, CCR7, CD160, CD177, CD19, CD1D, CD209, CD22, CD226, CD24, CD244, CD247, CD274, CD276, CD28, CD300A, CD300LF, CD320, CD33, CD36, CD38, CD3E, CD4, CD40LG, CD46, CD47, CD55, CD59, CD6, CD74, CD81, CD84, CD8A, CD8B, CDC37, CDC73, CDK6, CEACAM1, CFH, CGAS, CLC, CLCF1, CLEC12B, CLEC4E, CLEC7A, CLECL1, CLPB, CLSTN1, CMKLR1, CNOT4, CNOT7, COL3A1, COLEC10, COLEC11, COLEC12, CR1, CR1L, CR2, CREB3, CREB3L4, CRLF2, CRTAM, CSF1, CSF1R, CTLA4, CTNNBIP1, CTR9, CTSG, CTSH, CUEDC2, CX3CL1, CXCL10, CXCL12, CXCL13, CXCL17, CYBA, DAB2IP, DAPK2, DCAF15, DCST1, DDT, DDTL, DDX3X, DDX58, DDX60, DENND1B, DHX58, DLG5, DNM1L, DOCK8, DPP4, DUSP1, DUSP10, DUSP12, DUSP3, EDN2, EDN3, EHHADH, EIF2B1, EIF2B2, EIF2B3, EIF2B4, EIF2B5, ENC1, EPG5, EPHB2, ERBIN, ETS1, EVI2B, EZR, F2RL1, F7, FADD, FAM210B, FAM3A, FAXDC2, FBN1, FBXO38, FBXW7, FCER1G, FCGR1A, FCGR1BP, FCGR2B, FCGR3A, FCGR3B, FCHO1, FCN1, FCN2, FCN3, FCRL3, FES, FFAR2, FGF10, FKBP1A, FLOT1, FLOT2, FN1, FOXO3, FOXP1, FOXP3, FPR2, FSTL3, FUT7, FUT9, FYB2, FYN, FZD5, GAS6, GATA1, GATA6, GBP1, GCSAM, GFI1, GLMN, GNAO1, GNPDA1, GPATCH3, GPER1, GPI, GPLD1, GPNMB, GPR183, GPR55, GRN, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HAVCR2, HAX1, HCAR2, HCLS1, HEXIM1, HFE, HHLA2, HLA-A, HLA-B, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-E, HLA-F, HLA-G, HMGB1, HMGB2, HMSD, HNRNPC, HOXA5, HOXA7, HRG, HSF1, HSP90AA1, HSPA1A, HSPA1B, HSPA9, HSPD1, ICAM1, IDO1, IFI16, IFI35, IFIH1, IFNA2, IFNB1, IFNG, IFNL1, IGF1, IGF2, IGFBP2, IGHA2, IKBKG, IL10, IL12A, IL12B, IL12RB1, IL17A, IL17D, IL17F, IL18, IL18R1, IL1B, IL1R1, IL2, IL21, IL23A, IL23R, IL27, IL2RA, IL33, IL34, IL4, IL4I1, IL6, IL6ST, ILDR2, INAVA, INHBA, INS, IRAK1, IRF3, IRF7, IRGM, ISG15, ITGAM, ITGB2, JAK2, JAM2, JAM3, KARS1, KAT5, KCNN4, KHDRBS1, KIR2DL1, KIR2DL4, KIR2DS2, KIT, KLK3, KLK5, KLK7, KLKB1, KLRC1, KLRC2, KLRD1, KLRK1, KRT1, L3MBTL1, LACC1, LAMP1, LAT, LAT2, LAX1, LBP, LCK, LCP2, LEF1, LEO1, LEP, LGALS1, LGALS3, LGALS9, LGMN, LIF, LILRA2, LILRA4, LILRA6, LILRB1, LILRB2, LILRB3, LILRB4, LOC654780, LPAL2, LPXN, LRCH1, LRRC14, LST1, LTF, LY96, LYAR, LYN, LYVE1, MAD2L2, MAFB, MALT1, MAP3K7, MAPK1, MAPK11, MAPK14, MAPK3, MASP1, MASP2, MATR3, MAVS, MBD4, MBL2, MCU, MDK, MED1, METTL3, MFHAS1, MIA3, MICA, MICB, MIF, MMDK, MNDA, MOSPD2, MR1, MS4A1, MS4A2, MSN, MTURN, MUL1, MYB, MYC, MYD88, MYDGF, MYO18A, MYO1C, MYSM1, NCK1, NCK2, NCKAP1L, NCR3, NECTIN2, NFATC2, NFKBIL1, NKAP, NLRC5, NLRP2B, NMI, NOD1, NOD2, NONO, NOP53, NPLOC4, NR1D1, NR1H3, NR1H4, NR4A3, NRG1, OAS1, OAS3, OASL, OLFM4, ORC3, OTUD4, OTULIN, OXSR1, PADI2, PAF1, PAG1, PARP14, PARP9, PDCD1LG2, PDE4B, PDE4D, PEX2, PF4, PGC, PHB1, PHB2, PHPT1, PIBF1, PIGR, PIK3CB, PIK3CD, PIK3R6, PITHD1, PJA2, PLA2G10, PLA2G2A, PLA2G3, PLA2G5, PLA2G7, PLCG2, PLEKHA1, PLPP6, PLSCR1, PLVAP, PNKD, PNP, POLR3B, POLR3C, POLR3D, POLR3F, POLR3G, PPARG, PPY, PQBP1, PRELID1, PRKAR1A, PRKCH, PRKD2, PRKDC, PRMT1, PRXL2A, PSG4, PSG9, PSMA7, PSPC1, PTGER4, PTK2, PTK2B, PTPN2, PTPN22, PTPRC, PTPRJ, PTPRS, PUM1, PUM2, PVR, PVRIG, PYCARD, RAB11FIP2, RAB29, RAB7B, RAC1, RAC2, RAET1E, RAET1G, RARA, RARRES2, RASAL3, RASGRP1, RBCK1, RBM14, RBM14-RBM4, RBM15, RELA, RFTN1, RGCC, RHBDF2, RHEX, RHOA, RHOH, RIN3, RIOK3, RIPK1, RIPK2, RIPOR2, RNASE1, RNF125, RNF135, RNF185, RNF31, RNU6-664P, RPS19, RPS3, RPSA, RUNX1, S100A11P1, S100A14, S100A7, S100A8, S100A9, SAMHD1, SART1, SCARA3, SCIN, SDC4, SEC14L1, SELENOS, SERPINB4, SERPINB9, SERPINE1, SERPING1, SFPQ, SFRP1, SH2B2, SH2D1A, SH3KBP1, SHLD1, SHLD2, SHLD3, SIAE, SIN3A, SIRPG, SIRT1, SIT1, SKAP1, SLA2, SLAMF6, SLC15A4, SLC22A13, SLC46A2, SLC6A20, SLC7A1, SLC7A8, SLCO1B1, SLIT2, SNX4, SOCS1, SOX11, SPI1, SPNS1, SPPL2A, SPPL2B, SPPL3, ST3GAL4, STAP1, STAT1, STAT2, STAT3, STAT5B, STING1, STK10, STK39, STOML2, STX4, STX7, SUSD4, SYK, TAL1, TANK, TAPBPL, TARM1, TASL, TCTA, TEC, TESC, TFRC, TGFB1, TGFB2, TGFB3, TGFBR2, THBS1, THBS4, THY1, TICAM1, TICAM2, TIFA, TIGIT, TINAGL1, TIRAP, TKFC, TLR1, TLR2, TLR3, TLR4, TLR5, TLR6, TLR8, TLR9, TMED7-TICAM2, TMEM102, TMEM131L, TMIGD2, TNF, TNFAIP3, TNFAIP6, TNFRSF14, TNFRSF18, TNFSF11, TNFSF13, TNFSF13B, TNFSF14, TNFSF18, TNIP3, TOMM70, TP53BP1, TRAF2, TRAF6, TRAPPC13, TRAT1, TREM2, TREML4, TREX1, TRIL, TRIM15, TRIM21, TRIM25, TRIM27, TRIM41, TRIM5, TRIM56, TRIM6, TRIM6-TRIM34, TRIM62, TRPM4, TSLP, TSPAN6, TTBK1, TTLL12, TWSG1, TXK, TYK2, TYROBP, UBE2K, UBE2N, UFD1, UNC13D, UNC93B1, USP15, USP17L2, USP18, USP27X, UXT, VAMP3, VAMP7, VAMP8, VAV3, VCAM1, VEGFC, VEGFD, VSIG4, VSIR, VTCN1, WAS, WASL, WDFY1, WDR61, WNK1, WNT5A, XBP1, XBP1P1, XCL1, XRCC5, XRCC6, YTHDF2, ZAP70, ZC3H12A, ZC3H8, ZCCHC3, ZDHHC5, ZFP36, ZFP36L1, ZFPM1, ZNF16, ZNF335, ZNF580, ZNF675, ZP3, ZP4]","[AKT1, ATM, DUSP1, FBXW7, GATA1, JAK2, MAPK1, MAPK3, MYC, PPARG, RELA, SIRT1]","","","","","","","","","[Group08, Group12]","[2, 3]","{Group08=2.6234679705179663E-4, Group12=5.011647319574087E-6}","{Group08=0.0013117339852589832, Group12=6.515141515446313E-5}","GO:0002682","","regulation%20of%20immune%20system%20process","12","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","regulation%20of%20immune%20system%20process","regulation of immune system process","0.002107292643164165","0.03371668229062664","","GO:0002682"
